work_id,topic_id,topic_name
https://openalex.org/W3093024954,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3093024954,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W3181900015,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3181900015,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3181900015,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W3152701421,https://openalex.org/T12603,NMR spectroscopy and applications
https://openalex.org/W3152701421,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W3152701421,https://openalex.org/T10271,Seismic Imaging and Inversion Techniques
https://openalex.org/W2797452229,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2797452229,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W2797452229,https://openalex.org/T10894,Groundwater flow and contamination studies
https://openalex.org/W3023652596,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3023652596,https://openalex.org/T10894,Groundwater flow and contamination studies
https://openalex.org/W3023652596,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3083162868,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3083162868,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3083162868,https://openalex.org/T10161,Rock Mechanics and Modeling
https://openalex.org/W3174509583,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3174509583,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3174509583,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4200559949,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4200559949,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4200559949,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W4206210546,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4206210546,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4206210546,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W4386365373,https://openalex.org/T11302,CO2 Sequestration and Geologic Interactions
https://openalex.org/W4386365373,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4386365373,https://openalex.org/T10995,Methane Hydrates and Related Phenomena
https://openalex.org/W3039780204,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3039780204,https://openalex.org/T10894,Groundwater flow and contamination studies
https://openalex.org/W3039780204,https://openalex.org/T10271,Seismic Imaging and Inversion Techniques
https://openalex.org/W3088619388,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3088619388,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3088619388,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4226494982,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4226494982,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4226494982,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W2896849808,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2896849808,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W2896849808,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W4292859980,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4292859980,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4292859980,https://openalex.org/T11630,Petroleum Processing and Analysis
https://openalex.org/W4296502269,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
